Forecast_Week,Store,Dept,Predicted_Sales
2012-11-16,31,30,2500.152099609375
2012-11-16,31,31,2410.603759765625
2012-11-16,31,32,4409.1357421875
2012-11-16,31,33,5035.955078125
2012-11-16,31,34,13447.6953125
2012-11-16,31,35,1288.44287109375
2012-11-16,31,36,460.70458984375
2012-11-16,31,37,1821.3475341796875
2012-11-16,31,38,73668.40625
2012-11-16,31,40,57995.26171875
2012-11-16,31,41,1640.0469970703125
2012-11-16,31,42,5265.5048828125
2012-11-16,31,44,2191.271484375
2012-11-16,31,45,0.0
2012-11-16,31,46,23246.736328125
2012-11-16,31,47,0.0
2012-11-16,31,49,8689.251953125
2012-11-16,31,51,0.0
2012-11-16,31,52,407.8497009277344
2012-11-16,31,54,0.0
2012-11-16,31,55,8114.70556640625
2012-11-16,31,56,996.0306396484375
2012-11-16,31,58,4488.29833984375
2012-11-16,31,59,0.0
2012-11-16,31,60,107.95751190185547
2012-11-16,31,67,5186.33203125
2012-11-16,31,71,3915.32666015625
2012-11-16,31,72,57457.27734375
2012-11-16,31,74,12860.7421875
2012-11-16,31,79,33491.51171875
2012-11-16,31,80,18504.181640625
2012-11-16,31,81,24296.955078125
2012-11-16,31,82,20495.958984375
2012-11-16,31,83,8372.9794921875
2012-11-16,31,85,1041.7816162109375
2012-11-16,31,87,11022.35546875
2012-11-16,31,90,89254.3203125
2012-11-16,31,91,74144.8515625
2012-11-16,31,92,195312.8125
2012-11-16,31,93,72696.171875
2012-11-16,31,94,71386.28125
2012-11-16,31,95,97747.953125
2012-11-16,31,96,27942.755859375
2012-11-16,31,97,29694.556640625
2012-11-16,31,98,10282.25
2012-11-16,31,99,694.0099487304688
2012-11-16,32,1,36055.51953125
2012-11-16,32,2,52578.18359375
2012-11-16,32,3,11151.0625
2012-11-16,32,4,28421.076171875
2012-11-16,32,5,25531.552734375
2012-11-16,32,6,3707.430419921875
2012-11-16,32,7,24745.91015625
2012-11-16,32,8,24660.37109375
2012-11-16,32,9,21154.255859375
2012-11-16,32,10,29573.76953125
2012-11-16,32,11,16490.4296875
2012-11-16,32,12,2807.283935546875
2012-11-16,32,13,29222.669921875
2012-11-16,32,14,16655.939453125
2012-11-16,32,16,3683.599853515625
2012-11-16,32,17,12628.8701171875
2012-11-16,32,18,19554.126953125
2012-11-16,32,19,1825.75537109375
2012-11-16,32,20,4189.9111328125
2012-11-16,32,21,4155.91064453125
2012-11-16,32,22,9602.3544921875
2012-11-16,32,23,23005.8203125
2012-11-16,32,24,5221.49658203125
2012-11-16,32,25,8891.599609375
2012-11-16,32,26,7038.03955078125
2012-11-16,32,27,1638.69287109375
2012-11-16,32,28,999.7018432617188
2012-11-16,32,29,3775.5966796875
2012-11-16,32,30,2017.55224609375
2012-11-16,32,31,3347.079345703125
2012-11-16,32,32,4656.87890625
2012-11-16,32,33,4364.640625
2012-11-16,32,34,11813.9345703125
2012-11-16,32,35,1605.308837890625
2012-11-16,32,36,1718.1214599609375
2012-11-16,32,37,2905.7373046875
2012-11-16,32,38,69157.109375
2012-11-16,32,40,62217.21484375
2012-11-16,32,41,4465.5478515625
2012-11-16,32,42,6519.126953125
2012-11-16,32,44,5391.32177734375
2012-11-16,32,45,0.0
2012-11-16,32,46,26475.16015625
2012-11-16,32,47,0.0
2012-11-16,32,49,5505.3310546875
2012-11-16,32,51,0.0
2012-11-16,32,52,2399.919189453125
2012-11-16,32,54,0.0
2012-11-16,32,55,10789.75390625
2012-11-16,32,56,1514.0125732421875
2012-11-16,32,58,1948.18505859375
2012-11-16,32,59,205.77877807617188
2012-11-16,32,60,668.4412231445312
2012-11-16,32,67,9038.9833984375
2012-11-16,32,71,6360.92431640625
2012-11-16,32,72,48778.33203125
2012-11-16,32,74,15124.1064453125
2012-11-16,32,79,13936.103515625
2012-11-16,32,80,17990.205078125
2012-11-16,32,81,15082.1611328125
2012-11-16,32,82,17404.9296875
2012-11-16,32,83,3381.730224609375
2012-11-16,32,85,1821.338134765625
2012-11-16,32,87,9281.3994140625
2012-11-16,32,90,67321.1796875
2012-11-16,32,91,47469.28125
2012-11-16,32,92,111724.5859375
2012-11-16,32,93,32199.556640625
2012-11-16,32,94,49331.734375
2012-11-16,32,95,80784.0078125
2012-11-16,32,96,2133.5322265625
2012-11-16,32,97,15746.9609375
2012-11-16,32,98,8620.1962890625
2012-11-16,32,99,226.9835662841797
2012-11-16,33,1,758.2328491210938
2012-11-16,33,2,7774.9404296875
2012-11-16,33,3,0.0
2012-11-16,33,4,5701.32373046875
2012-11-16,33,5,0.0
2012-11-16,33,6,0.0
2012-11-16,33,7,426.4206848144531
2012-11-16,33,8,4122.00439453125
2012-11-16,33,9,0.0
2012-11-16,33,10,0.0
2012-11-16,33,11,0.0
2012-11-16,33,12,0.0
2012-11-16,33,13,6944.693359375
2012-11-16,33,14,1273.6094970703125
2012-11-16,33,16,0.0
2012-11-16,33,17,0.0
2012-11-16,33,18,342.222900390625
2012-11-16,33,20,0.0
2012-11-16,33,21,0.0
2012-11-16,33,22,0.0
2012-11-16,33,23,0.0
2012-11-16,33,24,0.0
2012-11-16,33,25,0.0
2012-11-16,33,26,0.0
2012-11-16,33,31,0.0
2012-11-16,33,32,0.0
2012-11-16,33,33,0.0
2012-11-16,33,38,22368.099609375
2012-11-16,33,40,7214.30322265625
2012-11-16,33,41,0.0
2012-11-16,33,42,0.0
2012-11-16,33,44,0.0
2012-11-16,33,46,1521.01708984375
2012-11-16,33,52,0.0
2012-11-16,33,55,1671.7454833984375
2012-11-16,33,56,0.0
2012-11-16,33,59,0.0
2012-11-16,33,60,0.0
2012-11-16,33,67,621.2005615234375
2012-11-16,33,74,0.0
2012-11-16,33,79,12021.533203125
2012-11-16,33,80,5937.3916015625
2012-11-16,33,81,8329.005859375
2012-11-16,33,82,3330.994384765625
2012-11-16,33,83,1533.0164794921875
2012-11-16,33,87,260.8560791015625
2012-11-16,33,90,25777.693359375
2012-11-16,33,91,9982.11328125
2012-11-16,33,92,33450.4140625
2012-11-16,33,93,18051.318359375
2012-11-16,33,94,24606.189453125
2012-11-16,33,95,28076.771484375
2012-11-16,33,96,10924.873046875
2012-11-16,33,97,4795.1552734375
2012-11-16,33,98,5916.40576171875
2012-11-16,34,1,26450.228515625
2012-11-16,34,2,32450.296875
2012-11-16,34,3,5283.68896484375
2012-11-16,34,4,19781.8515625
2012-11-16,34,5,20448.29296875
2012-11-16,34,6,3432.4306640625
2012-11-16,34,7,20121.802734375
2012-11-16,34,8,27380.5390625
2012-11-16,34,9,20033.443359375
2012-11-16,34,10,16416.166015625
2012-11-16,34,11,13988.9296875
2012-11-16,34,12,4652.57421875
2012-11-16,34,13,21816.89453125
2012-11-16,34,14,10349.5966796875
2012-11-16,34,16,5316.052734375
2012-11-16,34,17,6821.982421875
2012-11-16,34,18,16128.3486328125
2012-11-16,34,19,0.0
2012-11-16,34,20,2255.754638671875
2012-11-16,34,21,3684.0849609375
2012-11-16,34,22,5436.380859375
2012-11-16,34,23,13997.5166015625
2012-11-16,34,24,3267.139892578125
2012-11-16,34,25,5310.775390625
2012-11-16,34,26,4683.828125
2012-11-16,34,27,778.6312255859375
2012-11-16,34,28,86.98414611816406
2012-11-16,34,29,1914.499267578125
2012-11-16,34,30,1461.6021728515625
2012-11-16,34,31,795.4656372070312
2012-11-16,34,32,3742.350341796875
2012-11-16,34,33,3512.878173828125
2012-11-16,34,34,6090.70458984375
2012-11-16,34,35,946.765380859375
2012-11-16,34,36,345.2210998535156
2012-11-16,34,37,1942.047607421875
2012-11-16,34,38,44556.2734375
2012-11-16,34,40,37539.71875
2012-11-16,34,41,424.5507507324219
2012-11-16,34,42,3971.14501953125
2012-11-16,34,44,3576.99951171875
2012-11-16,34,45,0.0
2012-11-16,34,46,15366.8330078125
2012-11-16,34,48,6069.6669921875
2012-11-16,34,49,2564.087890625
2012-11-16,34,51,0.0
2012-11-16,34,52,1100.72265625
2012-11-16,34,54,0.0
2012-11-16,34,55,10642.3232421875
2012-11-16,34,56,608.6746215820312
2012-11-16,34,58,942.360107421875
2012-11-16,34,59,84.99279022216797
2012-11-16,34,60,0.0
2012-11-16,34,65,44769.89453125
2012-11-16,34,67,7194.87451171875
2012-11-16,34,71,2215.656982421875
2012-11-16,34,72,35229.3828125
2012-11-16,34,74,6576.2919921875
2012-11-16,34,79,14222.38671875
2012-11-16,34,80,11211.6884765625
2012-11-16,34,81,15818.46875
2012-11-16,34,82,16952.171875
2012-11-16,34,83,2476.729736328125
2012-11-16,34,85,1305.708251953125
2012-11-16,34,87,8205.716796875
2012-11-16,34,90,48281.671875
2012-11-16,34,91,35829.4609375
2012-11-16,34,92,80044.3359375
2012-11-16,34,93,33066.5078125
2012-11-16,34,94,37123.51953125
2012-11-16,34,95,70398.78125
2012-11-16,34,96,21149.244140625
2012-11-16,34,97,17882.990234375
2012-11-16,34,98,8627.9814453125
2012-11-16,34,99,0.0
2012-11-16,35,1,29429.90234375
2012-11-16,35,2,44415.7265625
2012-11-16,35,3,7838.4423828125
2012-11-16,35,4,19163.841796875
2012-11-16,35,5,21825.11328125
2012-11-16,35,6,3345.542236328125
2012-11-16,35,7,28233.580078125
2012-11-16,35,8,19807.314453125
2012-11-16,35,9,11918.888671875
2012-11-16,35,10,14815.0634765625
2012-11-16,35,11,12371.9892578125
2012-11-16,35,12,1664.19287109375
2012-11-16,35,13,31772.53515625
2012-11-16,35,14,25963.435546875
2012-11-16,35,16,34.85478973388672
2012-11-16,35,17,15619.365234375
2012-11-16,35,18,21183.24609375
2012-11-16,35,20,9233.4033203125
2012-11-16,35,21,2536.42822265625
2012-11-16,35,22,19882.525390625
2012-11-16,35,23,39844.77734375
2012-11-16,35,24,10890.994140625
2012-11-16,35,25,14507.0859375
2012-11-16,35,26,14936.259765625
2012-11-16,35,27,1696.0592041015625
2012-11-16,35,28,972.3124389648438
2012-11-16,35,29,7929.302734375
2012-11-16,35,30,4172.01220703125
2012-11-16,35,31,4059.023681640625
2012-11-16,35,32,4872.615234375
2012-11-16,35,33,11618.1162109375
2012-11-16,35,34,24717.5703125
2012-11-16,35,35,2471.826904296875
2012-11-16,35,36,3287.040283203125
2012-11-16,35,38,34928.640625
2012-11-16,35,40,36345.1875
2012-11-16,35,41,1201.26513671875
2012-11-16,35,42,8083.46875
2012-11-16,35,44,1745.8868408203125
2012-11-16,35,46,15296.8310546875
2012-11-16,35,47,0.0
2012-11-16,35,49,0.0
2012-11-16,35,51,0.0
2012-11-16,35,52,1374.5367431640625
2012-11-16,35,54,0.0
2012-11-16,35,55,9477.228515625
2012-11-16,35,56,63.69788360595703
2012-11-16,35,58,2224.144775390625
2012-11-16,35,59,0.0
2012-11-16,35,60,0.0
2012-11-16,35,67,5569.85400390625
2012-11-16,35,71,9127.2666015625
2012-11-16,35,72,83740.359375
2012-11-16,35,74,18296.86328125
2012-11-16,35,79,23857.201171875
2012-11-16,35,80,0.0
2012-11-16,35,81,6256.404296875
2012-11-16,35,82,13606.9697265625
2012-11-16,35,83,1824.492431640625
2012-11-16,35,85,1453.0791015625
2012-11-16,35,87,14368.796875
2012-11-16,35,90,13997.0771484375
2012-11-16,35,91,6710.1240234375
2012-11-16,35,92,36942.66015625
2012-11-16,35,93,1467.2568359375
2012-11-16,35,94,0.0
2012-11-16,35,95,37455.640625
2012-11-16,35,97,3247.84326171875
2012-11-16,35,98,0.0
2012-11-16,36,1,0.0
2012-11-16,36,2,10916.5712890625
2012-11-16,36,3,0.0
2012-11-16,36,4,7664.0009765625
2012-11-16,36,5,0.0
2012-11-16,36,6,0.0
2012-11-16,36,7,461.1400146484375
2012-11-16,36,8,2475.879638671875
2012-11-16,36,9,0.0
2012-11-16,36,10,0.0
2012-11-16,36,11,0.0
2012-11-16,36,12,0.0
2012-11-16,36,13,9726.7275390625
2012-11-16,36,14,1888.6666259765625
2012-11-16,36,16,12.545467376708984
2012-11-16,36,17,0.0
2012-11-16,36,18,191.9170379638672
2012-11-16,36,20,0.0
2012-11-16,36,21,0.0
2012-11-16,36,22,0.0
2012-11-16,36,23,0.0
2012-11-16,36,25,0.0
2012-11-16,36,26,0.0
2012-11-16,36,31,0.0
2012-11-16,36,32,0.0
2012-11-16,36,38,17572.521484375
2012-11-16,36,40,9878.4248046875
2012-11-16,36,42,0.0
2012-11-16,36,44,0.0
2012-11-16,36,46,1649.08544921875
2012-11-16,36,52,0.0
2012-11-16,36,55,1892.2113037109375
2012-11-16,36,56,0.0
2012-11-16,36,59,0.0
2012-11-16,36,60,0.0
2012-11-16,36,67,195.71682739257812
2012-11-16,36,74,0.0
2012-11-16,36,79,11760.01953125
2012-11-16,36,80,14271.7607421875
2012-11-16,36,81,9351.40234375
2012-11-16,36,82,4778.212890625
2012-11-16,36,83,1619.0526123046875
2012-11-16,36,87,0.0
2012-11-16,36,90,25839.173828125
2012-11-16,36,91,8003.44384765625
2012-11-16,36,92,32598.564453125
2012-11-16,36,93,14727.9140625
2012-11-16,36,94,28507.10546875
2012-11-16,36,95,30439.384765625
2012-11-16,36,96,14554.857421875
2012-11-16,36,97,4541.75146484375
2012-11-16,36,98,4866.99267578125
2012-11-16,37,1,12449.966796875
2012-11-16,37,2,16263.916015625
2012-11-16,37,3,762.7323608398438
2012-11-16,37,4,16854.30859375
2012-11-16,37,5,351.1056213378906
2012-11-16,37,6,0.0
2012-11-16,37,7,911.9268188476562
2012-11-16,37,8,16512.357421875
2012-11-16,37,9,0.0
2012-11-16,37,10,0.0
2012-11-16,37,11,982.94189453125
2012-11-16,37,12,0.0
2012-11-16,37,13,16078.1259765625
2012-11-16,37,14,1999.8946533203125
2012-11-16,37,16,1237.392333984375
2012-11-16,37,17,64.01631164550781
2012-11-16,37,18,396.146484375
2012-11-16,37,20,0.0
2012-11-16,37,21,1387.978271484375
2012-11-16,37,22,0.0
2012-11-16,37,23,0.0
2012-11-16,37,24,0.0
2012-11-16,37,25,0.0
2012-11-16,37,26,0.0
2012-11-16,37,27,0.0
2012-11-16,37,28,0.0
2012-11-16,37,31,0.0
2012-11-16,37,32,0.0
2012-11-16,37,38,62882.75390625
2012-11-16,37,40,27733.1640625
2012-11-16,37,42,0.0
2012-11-16,37,44,0.0
2012-11-16,37,46,8600.53125
2012-11-16,37,49,0.0
2012-11-16,37,52,0.0
2012-11-16,37,55,1350.234130859375
2012-11-16,37,56,0.0
2012-11-16,37,59,0.0
2012-11-16,37,60,344.08642578125
2012-11-16,37,67,2343.546630859375
2012-11-16,37,72,0.0
2012-11-16,37,74,104.70598602294922
2012-11-16,37,79,7068.22900390625
2012-11-16,37,80,10973.4296875
2012-11-16,37,81,10106.6337890625
2012-11-16,37,82,6808.6982421875
2012-11-16,37,83,1878.1275634765625
2012-11-16,37,85,0.0
2012-11-16,37,87,1060.655517578125
2012-11-16,37,90,47959.9609375
2012-11-16,37,91,31360.423828125
2012-11-16,37,92,72421.8359375
2012-11-16,37,93,24511.61328125
2012-11-16,37,94,33326.98046875
2012-11-16,37,95,56914.2265625
2012-11-16,37,96,20070.955078125
2012-11-16,37,97,14564.052734375
2012-11-16,37,98,5783.87255859375
2012-11-16,38,1,6835.97021484375
2012-11-16,38,2,10914.259765625
2012-11-16,38,3,0.0
2012-11-16,38,4,10262.33203125
2012-11-16,38,5,107.97488403320312
2012-11-16,38,6,0.0
2012-11-16,38,7,262.91436767578125
2012-11-16,38,8,10087.603515625
2012-11-16,38,9,0.0
2012-11-16,38,10,0.0
2012-11-16,38,11,220.4163360595703
2012-11-16,38,12,0.0
2012-11-16,38,13,10042.6708984375
2012-11-16,38,14,1384.4239501953125
2012-11-16,38,16,354.5693054199219
2012-11-16,38,17,243.60470581054688
2012-11-16,38,18,323.905029296875
2012-11-16,38,20,0.0
2012-11-16,38,21,695.7667236328125
2012-11-16,38,22,0.0
2012-11-16,38,23,0.0
2012-11-16,38,24,0.0
2012-11-16,38,25,0.0
2012-11-16,38,26,0.0
2012-11-16,38,27,0.0
2012-11-16,38,28,0.0
2012-11-16,38,31,0.0
2012-11-16,38,32,0.0
2012-11-16,38,33,0.0
2012-11-16,38,34,0.0
2012-11-16,38,38,80434.546875
2012-11-16,38,40,17287.990234375
2012-11-16,38,42,0.0
2012-11-16,38,44,0.0
2012-11-16,38,46,4793.388671875
2012-11-16,38,49,0.0
2012-11-16,38,52,0.0
2012-11-16,38,56,0.0
2012-11-16,38,59,0.0
2012-11-16,38,60,140.8602294921875
2012-11-16,38,67,589.189208984375
2012-11-16,38,72,187.0834197998047
2012-11-16,38,74,0.0
2012-11-16,38,79,8731.4365234375
2012-11-16,38,80,10319.4287109375
2012-11-16,38,81,9931.4345703125
2012-11-16,38,82,6076.189453125
2012-11-16,38,83,1808.739990234375
2012-11-16,38,85,0.0
2012-11-16,38,87,627.4160766601562
2012-11-16,38,90,37070.70703125
2012-11-16,38,91,25766.65625
2012-11-16,38,92,53049.984375
2012-11-16,38,93,19350.541015625
2012-11-16,38,94,21324.513671875
2012-11-16,38,95,41090.59375
2012-11-16,38,96,12671.423828125
2012-11-16,38,97,9623.65625
2012-11-16,38,98,5032.6962890625
2012-11-16,39,1,35754.671875
2012-11-16,39,2,73047.34375
2012-11-16,39,3,10784.62109375
2012-11-16,39,4,48978.54296875
2012-11-16,39,5,28973.2421875
2012-11-16,39,6,3189.744873046875
2012-11-16,39,7,48987.0234375
2012-11-16,39,8,39641.79296875
2012-11-16,39,9,16975.705078125
2012-11-16,39,10,16045.37890625
2012-11-16,39,11,20933.671875
2012-11-16,39,12,4627.54541015625
2012-11-16,39,13,59888.04296875
2012-11-16,39,14,23137.76953125
2012-11-16,39,16,12437.1474609375
2012-11-16,39,17,12240.9765625
2012-11-16,39,18,29520.61328125
2012-11-16,39,19,0.0
2012-11-16,39,20,8004.02587890625
2012-11-16,39,21,6680.05419921875
2012-11-16,39,22,13587.740234375
2012-11-16,39,23,20307.02734375
2012-11-16,39,24,9464.96875
2012-11-16,39,25,7955.3955078125
2012-11-16,39,26,12258.4384765625
2012-11-16,39,27,1549.1617431640625
2012-11-16,39,28,966.4985961914062
2012-11-16,39,29,5046.64990234375
2012-11-16,39,30,3588.53759765625
2012-11-16,39,31,2358.289794921875
2012-11-16,39,32,5087.5322265625
2012-11-16,39,33,8616.78515625
2012-11-16,39,34,16538.78125
2012-11-16,39,35,1221.6763916015625
2012-11-16,39,36,218.82040405273438
2012-11-16,39,38,49863.07421875
2012-11-16,39,40,70428.5234375
2012-11-16,39,41,2843.82763671875
2012-11-16,39,42,3675.883056640625
2012-11-16,39,44,5452.841796875
2012-11-16,39,45,0.0
2012-11-16,39,46,33262.58984375
2012-11-16,39,49,8396.5732421875
2012-11-16,39,51,0.0
2012-11-16,39,52,1989.05615234375
2012-11-16,39,54,0.0
2012-11-16,39,55,12669.0322265625
2012-11-16,39,56,1481.345703125
2012-11-16,39,58,3640.9765625
2012-11-16,39,59,0.0
2012-11-16,39,60,290.2535400390625
2012-11-16,39,67,11890.798828125
2012-11-16,39,71,6691.91015625
2012-11-16,39,72,68908.8046875
2012-11-16,39,74,21675.87890625
2012-11-16,39,79,45034.15625
2012-11-16,39,80,13613.98046875
2012-11-16,39,81,19901.177734375
2012-11-16,39,82,23314.99609375
2012-11-16,39,83,5634.75
2012-11-16,39,85,1016.5709838867188
2012-11-16,39,87,8192.779296875
2012-11-16,39,90,90124.6640625
2012-11-16,39,91,74237.9140625
2012-11-16,39,92,131795.109375
2012-11-16,39,93,47716.71875
2012-11-16,39,94,72051.1640625
2012-11-16,39,95,124038.484375
2012-11-16,39,96,28497.953125
2012-11-16,39,97,26701.193359375
2012-11-16,39,98,12178.8349609375
2012-11-16,39,99,795.6007080078125
2012-11-16,40,1,35914.24609375
2012-11-16,40,2,27018.927734375
2012-11-16,40,3,5209.97802734375
2012-11-16,40,4,25488.009765625
2012-11-16,40,5,19413.359375
2012-11-16,40,6,3410.9814453125
2012-11-16,40,7,22411.224609375
2012-11-16,40,8,36377.75
2012-11-16,40,9,20509.03125
2012-11-16,40,10,23497.5625
2012-11-16,40,11,14341.53125
2012-11-16,40,12,4332.87939453125
2012-11-16,40,13,21610.46875
2012-11-16,40,14,13755.39453125
2012-11-16,40,16,4744.33251953125
2012-11-16,40,17,9606.341796875
2012-11-16,40,18,17622.892578125
2012-11-16,40,20,2955.10888671875
2012-11-16,40,21,6881.35546875
2012-11-16,40,22,7086.33154296875
2012-11-16,40,23,16894.5703125
2012-11-16,40,24,2990.8720703125
2012-11-16,40,25,6494.22607421875
2012-11-16,40,26,4665.46533203125
2012-11-16,40,27,1256.2412109375
2012-11-16,40,28,352.8567810058594
2012-11-16,40,29,3075.2958984375
2012-11-16,40,30,2084.538330078125
2012-11-16,40,31,1332.7781982421875
2012-11-16,40,32,4338.369140625
2012-11-16,40,33,3812.572021484375
2012-11-16,40,34,8196.044921875
2012-11-16,40,35,1563.7371826171875
2012-11-16,40,36,584.8021850585938
2012-11-16,40,37,2213.784423828125
2012-11-16,40,38,37581.68359375
2012-11-16,40,40,35644.16796875
2012-11-16,40,41,0.0
2012-11-16,40,42,4831.01904296875
2012-11-16,40,44,3480.701171875
2012-11-16,40,45,0.0
2012-11-16,40,46,9125.4716796875
2012-11-16,40,47,0.0
2012-11-16,40,48,1226.404541015625
2012-11-16,40,49,0.0
2012-11-16,40,51,0.0
2012-11-16,40,52,805.92041015625
2012-11-16,40,54,0.0
2012-11-16,40,55,9849.4814453125
2012-11-16,40,56,1051.774169921875
2012-11-16,40,58,6026.40576171875
2012-11-16,40,59,5.712828636169434
2012-11-16,40,60,71.7109375
2012-11-16,40,67,7060.0595703125
2012-11-16,40,71,1908.002685546875
2012-11-16,40,72,37672.28515625
2012-11-16,40,74,10679.509765625
2012-11-16,40,79,13353.00390625
2012-11-16,40,80,16524.515625
2012-11-16,40,81,19850.412109375
2012-11-16,40,82,16832.46484375
2012-11-16,40,83,2282.7861328125
2012-11-16,40,85,1637.567138671875
2012-11-16,40,87,25636.85546875
2012-11-16,40,90,64191.39453125
2012-11-16,40,91,41591.23828125
2012-11-16,40,92,109520.0859375
2012-11-16,40,93,28479.79296875
2012-11-16,40,94,32029.181640625
2012-11-16,40,95,60340.05078125
2012-11-16,40,96,14451.6123046875
2012-11-16,40,97,16723.5234375
2012-11-16,40,98,8576.69140625
2012-11-16,40,99,306.6272888183594
2012-11-16,41,1,35984.79296875
2012-11-16,41,2,48362.953125
2012-11-16,41,3,11097.0283203125
2012-11-16,41,4,32634.271484375
2012-11-16,41,5,29059.798828125
2012-11-16,41,6,3757.866455078125
2012-11-16,41,7,30891.984375
2012-11-16,41,8,36537.24609375
2012-11-16,41,9,28232.275390625
2012-11-16,41,10,19477.212890625
2012-11-16,41,11,14866.9716796875
2012-11-16,41,12,4018.875
2012-11-16,41,13,33869.98046875
2012-11-16,41,14,20035.017578125
2012-11-16,41,16,4256.86376953125
2012-11-16,41,17,13749.9169921875
2012-11-16,41,18,21688.984375
2012-11-16,41,19,1762.9088134765625
2012-11-16,41,20,4536.03125
2012-11-16,41,21,4650.2275390625
2012-11-16,41,22,12065.4365234375
2012-11-16,41,23,23439.9765625
2012-11-16,41,24,6545.47265625
2012-11-16,41,25,10580.1298828125
2012-11-16,41,26,9015.64453125
2012-11-16,41,27,1821.6883544921875
2012-11-16,41,28,790.9849853515625
2012-11-16,41,29,4647.888671875
2012-11-16,41,30,2450.965576171875
2012-11-16,41,31,2473.164794921875
2012-11-16,41,32,4743.68017578125
2012-11-16,41,33,7389.9990234375
2012-11-16,41,34,13983.9482421875
2012-11-16,41,35,2207.41015625
2012-11-16,41,36,1432.4970703125
2012-11-16,41,38,49011.390625
2012-11-16,41,40,60444.20703125
2012-11-16,41,41,2625.067138671875
2012-11-16,41,42,5381.02392578125
2012-11-16,41,44,5846.16455078125
2012-11-16,41,45,0.0
2012-11-16,41,46,26810.318359375
2012-11-16,41,47,59.3525276184082
2012-11-16,41,48,3606.15380859375
